X,Y,OBJECTID,ATLASNUM,DATE_,OBSMODE,COUNTY,TOWNSHIP,RANGE,SECTION,GAZPAGE,ERA,NEW90,STATUS90,STATUS80,STATUS70,SUBSTRAT,CANOPY,LOCATION,ISLAND,SIZE_,SIZECONF,SPECCONF,BRPE,DCCO,ANHI,GBHE,GWHE,GREG,SNEG,LBHE,TCHE,REEG,CAEG,GRHE,BCNH,YCNH,WHIB,GLIB,ROSP,WOST,SMWT,LGWT,SMDK,LGDK,LONGDEC,LATDEC,last_edited_date,Present
-84.2750039471692,30.5733387061524,1430,592134,1999/06/01 04:00:00+00,Aerial,Leon,02N,01E,18,34,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.275,30.573333,2019/06/25 21:52:55+00,
-85.7166712801436,30.5083386267903,1431,592136,1999/06/04 04:00:00+00,Aerial,Washington,01N,15W,11,30,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.716667,30.508333,2019/06/25 21:52:55+00,
-84.6500039979467,30.3166726340169,1432,592138,1999/05/31 04:00:00+00,Aerial,Leon,02S,04W,08,49,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.65,30.316667,2019/06/25 21:52:55+00,
-84.2666709239638,30.2166726342925,1433,592139,1999/05/31 04:00:00+00,Aerial,Wakulla,60N,60E,901,50,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.266667,30.216667,2019/06/25 21:52:55+00,
-84.1516708749268,30.1333386470711,1434,592141,1999/06/01 04:00:00+00,Aerial,Wakulla,04S,02E,17,50,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.151667,30.133333,2019/06/25 21:52:55+00,
-84.3016709331467,30.0683385669068,1435,592142,1999/05/31 04:00:00+00,Aerial,Wakulla,60N,60E,121,50,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.301667,30.068333,2019/06/25 21:52:55+00,
-84.433336892949,30.0500055671124,1436,592143,1999/05/31 04:00:00+00,Aerial,Wakulla,05S,02W,16,50,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.433333,30.05,2019/06/25 21:52:55+00,
-85.67500423723,30.113338541395,1437,592145,1999/06/04 04:00:00+00,Aerial,Bay,04S,14W,19,46,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.675,30.113333,2019/06/25 21:52:55+00,
-84.9750040841148,30.791672704744,1438,592146,1999/06/07 04:00:00+00,Aerial,Jackson,05N,07W,31,32,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.975,30.791667,2019/06/25 21:52:55+00,
-83.1500035513934,30.5500057121787,1439,593001,1999/06/16 04:00:00+00,Aerial,Hamilton,02N,12E,30,37,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.15,30.55,2019/06/25 21:52:55+00,
-82.6833364661435,30.3333387490509,1440,593003,1999/06/14 04:00:00+00,Aerial,Columbia,02S,16E,11,54,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.683333,30.333333,2019/06/25 21:52:55+00,
-83.7500037061195,30.5500056943855,1441,593004,1999/06/01 04:00:00+00,Aerial,Jefferson,02N,06E,29,36,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.75,30.55,2019/06/25 21:52:55+00,
-83.9666707931509,30.5333387287445,1442,593005,1999/06/01 04:00:00+00,Aerial,Jefferson,02N,04E,31,35,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.966667,30.533333,2019/06/25 21:52:55+00,
-83.2666706508155,30.0500055935499,1443,593006,1999/06/03 04:00:00+00,Aerial,Lafayette,05S,10E,13,53,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.266667,30.05,2019/06/25 21:52:55+00,
-83.3166706001535,30.5916727317302,1444,593007,1999/06/25 04:00:00+00,Aerial,Madison,02N,10E,10,37,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.316667,30.591667,2019/06/25 21:52:55+00,
-83.4833366984961,30.4833386935647,1445,593008,1999/06/15 04:00:00+00,Aerial,Madison,01N,08E,13,52,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.483333,30.483333,2019/06/25 21:52:55+00,
-83.5833367606656,30.5500057423498,1446,593009,1999/06/16 04:00:00+00,Aerial,Madison,02N,07E,25,36,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.583333,30.55,2019/06/25 21:52:55+00,
-83.783336812241,30.1166726603229,1447,593010,1999/06/14 04:00:00+00,Aerial,Taylor,04S,05E,24,51,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.783333,30.116667,2019/06/25 21:52:55+00,
-83.5500036787987,30.0666725730075,1448,593011,1999/06/03 04:00:00+00,Aerial,Taylor,05S,08E,08,52,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.55,30.066667,2019/06/25 21:52:55+00,
-82.9333364778367,30.183338650728,1449,593012,1999/06/14 04:00:00+00,Aerial,Suwannee,03S,14E,32,54,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.933333,30.183333,2019/06/25 21:52:55+00,
-82.6650034025851,30.2500056717658,1450,593101,1999/06/14 04:00:00+00,Aerial,Columbia,03S,16E,12,54,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.665,30.25,2019/06/25 21:52:55+00,
-82.3000033247869,30.2500057051337,1451,593103,1999/06/14 04:00:00+00,Aerial,Baker,03S,20E,10,55,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.3,30.25,2019/06/25 21:52:55+00,
-82.7700034741512,30.273338684228,1452,593104,1999/06/14 04:00:00+00,Aerial,Columbia,02S,15E,36,54,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.77,30.273333,2019/06/25 21:52:55+00,
-82.2666703579043,30.3000057065414,1453,593105,1999/06/14 04:00:00+00,Aerial,Baker,02S,20E,24,55,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.266667,30.3,2019/06/25 21:52:55+00,
-82.341670306615,30.3083387199183,1454,593106,1999/06/14 04:00:00+00,Aerial,Baker,02S,20E,19,55,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.341667,30.308333,2019/06/25 21:52:55+00,
-82.4033363019504,30.2116726749227,1455,593107,1999/06/14 04:00:00+00,Aerial,Baker,03S,19E,22,55,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.403333,30.211667,2019/06/25 21:52:55+00,
-82.9850035422386,30.3683386814604,1456,593108,1999/06/15 04:00:00+00,Aerial,Suwannee,01S,13E,26,54,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.985,30.368333,2019/06/25 21:52:55+00,
-83.7583367652576,30.6600057907183,1457,593109,1999/06/01 04:00:00+00,Aerial,Jefferson,03N,06E,156,35,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.758333,30.66,2019/06/25 21:52:55+00,
-82.8750034576825,30.350005679941,1458,593110,1999/06/15 04:00:00+00,Aerial,Suwannee,02S,14E,01,54,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.875,30.35,2019/06/25 21:52:55+00,
-82.755003456741,30.3500057427327,1459,593111,1999/06/15 04:00:00+00,Aerial,Hamilton,02S,16E,06,54,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.755,30.35,2019/06/25 21:52:55+00,
-82.5416704498186,30.3850056862971,1460,593112,1999/06/15 04:00:00+00,Aerial,Columbia,01S,18E,20,55,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.541667,30.385,2019/06/25 21:52:55+00,
-82.7533364395935,30.4333387549611,1461,593113,1999/06/15 04:00:00+00,Aerial,Hamilton,01S,16E,06,54,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.753333,30.433333,2019/06/25 21:52:55+00,
-82.5666704024789,30.433338702292,1462,593114,1999/06/15 04:00:00+00,Aerial,Columbia,01S,17E,01,55,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.566667,30.433333,2019/06/25 21:52:55+00,
-82.3183363092935,30.4416727687736,1463,593115,1999/06/15 04:00:00+00,Aerial,Baker,01S,20E,04,55,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.318333,30.441667,2019/06/25 21:52:55+00,
-82.8166704554946,30.4833386958871,1464,593116,1999/06/16 04:00:00+00,Aerial,Hamilton,01N,15E,16,54,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.816667,30.483333,2019/06/25 21:52:55+00,
-82.8166704887322,30.5166727282367,1465,593117,1999/06/16 04:00:00+00,Aerial,Hamilton,01N,15E,04,38,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.816667,30.516667,2019/06/25 21:52:55+00,
-82.816670519275,30.533338733387,1466,593118,1999/06/16 04:00:00+00,Aerial,Hamilton,02N,15E,33,38,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.816667,30.533333,2019/06/25 21:52:55+00,
-82.7000034836332,30.5500057206885,1467,593119,1999/06/16 04:00:00+00,Aerial,Columbia,02N,16E,27,38,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.7,30.55,2019/06/25 21:52:55+00,
-82.3583363548226,30.5333387233283,1468,593120,1999/06/16 04:00:00+00,Aerial,Baker,02N,19E,36,39,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.358333,30.533333,2019/06/25 21:52:55+00,
-83.8833367549345,30.6333387553803,1469,593121,1999/06/01 04:00:00+00,Aerial,Jefferson,03N,04E,25,35,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.883333,30.633333,2019/06/25 21:52:55+00,
-83.4583366982252,30.5866727120221,1470,593122,1999/06/25 04:00:00+00,Aerial,Madison,02N,09E,07,36,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.458333,30.586667,2019/06/25 21:52:55+00,
-82.3833363317374,30.5666727807213,1471,593123,1999/06/16 04:00:00+00,Aerial,Baker,02N,19E,23,39,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.383333,30.566667,2019/06/25 21:52:55+00,
-83.9666707895577,30.5666727644781,1472,593124,1999/06/01 04:00:00+00,Aerial,Jefferson,02N,04E,18,35,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.966667,30.566667,2019/06/25 21:52:55+00,
-83.5333366532241,30.5133386986748,1473,593125,1999/06/16 04:00:00+00,Aerial,Madison,01N,08E,04,36,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.533333,30.513333,2019/06/25 21:52:55+00,
-83.7833367942747,30.4833386958871,1474,593126,1999/06/01 04:00:00+00,Aerial,Jefferson,01N,05E,13,51,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.783333,30.483333,2019/06/25 21:52:55+00,
-82.7300034798262,30.4633387484139,1475,593127,1999/06/15 04:00:00+00,Aerial,Hamilton,01N,16E,29,54,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.73,30.463333,2019/06/25 21:52:55+00,
-83.6833366898844,30.3333387164867,1476,593129,1999/06/15 04:00:00+00,Aerial,Madison,02S,06E,01,52,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.683333,30.333333,2019/06/25 21:52:55+00,
-82.3383363621516,30.3333386637638,1477,593130,1999/06/14 04:00:00+00,Aerial,Baker,02S,20E,08,55,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.338333,30.333333,2019/06/25 21:52:55+00,
-81.5000031319601,30.5333387774907,1478,594001,1999/04/14 04:00:00+00,Aerial,Duval,01N,28E,04,41,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.5,30.533333,2019/06/25 21:52:55+00,
-81.3833360199616,30.083338658414,1479,594002,1999/06/07 04:00:00+00,Aerial,St. Johns,05S,29E,62,58,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.383333,30.083333,2019/06/25 21:52:55+00,
-81.4666700941106,30.4333387379211,1480,594003,1999/06/11 04:00:00+00,Aerial,Duval,01S,28E,85,58,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.466667,30.433333,2019/06/25 21:52:55+00,
-81.483336133335,30.3833387233642,1481,594005,1999/06/11 04:00:00+00,Aerial,Duval,01S,28E,71,58,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.483333,30.383333,2019/06/25 21:52:55+00,
-81.3666699996018,30.1166727046146,1482,594011,1999/06/07 04:00:00+00,Aerial,St. Johns,04S,29E,54,58,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.366667,30.116667,2019/06/25 21:52:55+00,
-81.5266700900898,30.6883388109931,1483,594101,1999/06/25 04:00:00+00,Aerial,Nassau,03N,28E,40,41,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.526667,30.688333,2019/06/25 21:52:55+00,
-81.4133360152562,30.4250058082077,1484,594102,1999/06/11 04:00:00+00,Aerial,Duval,01S,29E,92,58,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.413333,30.425,2019/06/25 21:52:55+00,
-81.5500030768066,30.5666728294507,1485,594103,1999/06/25 04:00:00+00,Aerial,Nassau,02N,27E,25,41,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.55,30.566667,2019/06/25 21:52:55+00,
-81.4716700738629,30.4766727560794,1486,594104,1999/06/11 04:00:00+00,Aerial,Duval,01N,28E,26,58,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.471667,30.476667,2019/06/25 21:52:55+00,
-81.4916701195344,30.4666727579096,1487,594105,1999/06/11 04:00:00+00,Aerial,Duval,01N,28E,34,58,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.491667,30.466667,2019/06/25 21:52:55+00,
-81.7566701423497,30.1783387159241,1488,594106,1999/06/11 04:00:00+00,Aerial,Clay,04S,25E,01,57,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-81.756667,30.178333,2019/06/25 21:52:55+00,
-85.0416710868752,29.7166724882914,1489,604101,1999/06/03 04:00:00+00,Aerial,Franklin,09S,08W,09,60,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.041667,29.716667,2019/06/25 21:52:55+00,
-85.0666711329603,29.9333385441663,1490,604102,1999/06/03 04:00:00+00,Aerial,Gulf,06S,08W,29,60,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.066667,29.933333,2019/06/25 21:52:55+00,
-85.350004179808,29.9000055146969,1491,604103,1999/06/03 04:00:00+00,Aerial,Gulf,07S,11W,04,59,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.35,29.9,2019/06/25 21:52:55+00,
-84.6666709498594,29.8833385172955,1492,604104,1999/06/03 04:00:00+00,Aerial,Franklin,07S,04W,08,61,80,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.666667,29.883333,2019/06/25 21:52:55+00,
-84.6983370154772,29.8500055540893,1493,604106,1999/06/03 04:00:00+00,Aerial,Franklin,07S,05W,24,61,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-84.698333,29.85,2019/06/25 21:52:55+00,
-85.2833371366234,29.7083385082807,1494,604107,1999/06/03 04:00:00+00,Aerial,Gulf,09S,10W,07,59,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.283333,29.708333,2019/06/25 21:52:55+00,
-85.125004157606,29.6333384645503,1495,604109,1999/06/03 04:00:00+00,Aerial,Franklin,10S,09W,03,60,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-85.125,29.633333,2019/06/25 21:52:55+00,
-82.3500033235323,29.6166725609721,1496,605002,1999/05/26 04:00:00+00,Aerial,Alachua,10S,20E,02,65,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.35,29.616667,2019/06/25 21:52:55+00,
-82.2666703120902,29.7000055820814,1497,605003,1999/05/27 04:00:00+00,Aerial,Alachua,09S,20E,24,65,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.266667,29.7,2019/06/25 21:52:55+00,
-82.3666702907164,29.8000055946117,1498,605004,1999/06/02 04:00:00+00,Aerial,Alachua,08S,19E,13,65,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.366667,29.8,2019/06/25 21:52:55+00,
-82.216670254056,29.6666725618958,1499,605005,1999/05/27 04:00:00+00,Aerial,Alachua,09S,21E,33,66,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.216667,29.666667,2019/06/25 21:52:55+00,
-82.3000032529217,29.5833385288432,1500,605008,1999/05/26 04:00:00+00,Aerial,Alachua,10S,20E,27,65,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.3,29.583333,2019/06/25 21:52:55+00,
-82.3333363347886,29.5666725395979,1501,605009,1999/05/26 04:00:00+00,Aerial,Alachua,11S,20E,01,65,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.333333,29.566667,2019/06/25 21:52:55+00,
-82.2833362920258,29.5333385316917,1502,605010,1999/05/26 04:00:00+00,Aerial,Alachua,11S,20E,09,65,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.283333,29.533333,2019/06/25 21:52:55+00,
-82.2333362842973,29.5166725010149,1503,605011,1999/05/26 04:00:00+00,Aerial,Alachua,11S,21E,20,66,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.233333,29.516667,2019/06/25 21:52:55+00,
-82.1500032234479,29.9000056260576,1504,605013,1999/06/03 04:00:00+00,Aerial,Bradford,07S,21E,12,66,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.15,29.9,2019/06/25 21:52:55+00,
-83.2300036137053,29.6866725557706,1505,605014,1999/06/02 04:00:00+00,Aerial,Dixie,09S,11E,21,63,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.23,29.686667,2019/06/25 21:52:55+00,
-82.9500034926315,29.7500055239375,1506,605015,1999/06/02 04:00:00+00,Aerial,Dixie,08S,14E,31,64,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.95,29.75,2019/06/25 21:52:55+00,
-83.1666706021208,29.7666725808174,1507,605016,1999/06/02 04:00:00+00,Aerial,Dixie,08S,12E,19,63,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.166667,29.766667,2019/06/25 21:52:55+00,
-82.7000034189545,29.5666725177205,1508,605017,1999/05/26 04:00:00+00,Aerial,Gilchrist,10S,16E,34,64,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.7,29.566667,2019/06/25 21:52:55+00,
-82.7500034248864,29.5833385007197,1509,605018,1999/05/26 04:00:00+00,Aerial,Gilchrist,10S,16E,30,64,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.75,29.583333,2019/06/25 21:52:55+00,
-82.7833363980572,29.2833384522154,1510,605020,1999/05/25 04:00:00+00,Aerial,Levy,14S,15E,11,70,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.783333,29.283333,2019/06/25 21:52:55+00,
-82.5833363455835,29.0333383505872,1511,605021,1999/05/18 04:00:00+00,Aerial,Levy,17S,17E,03,71,70,No,Inactive,Active,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.583333,29.033333,2019/06/25 21:52:55+00,
-82.3000032645998,29.4833385473506,1512,605022,1999/05/25 04:00:00+00,Aerial,Marion,12S,20E,03,71,70,No,Inactive,Inactive,Active, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.3,29.483333,2019/06/25 21:52:55+00,
-82.9250034537329,29.9166725782795,1513,605101,1999/06/03 04:00:00+00,Aerial,Lafayette,06S,14E,33,64,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.925,29.916667,2019/06/25 21:52:55+00,
-82.9150035023132,29.901672610228,1514,605102,1999/06/03 04:00:00+00,Aerial,Lafayette,07S,14E,04,64,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.915,29.901667,2019/06/25 21:52:55+00,
-82.5833363779229,29.9250055779689,1515,605103,1999/06/03 04:00:00+00,Aerial,Columbia,06S,17E,35,65,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.583333,29.925,2019/06/25 21:52:55+00,
-82.9850034802548,29.9350056499875,1516,605104,1999/06/03 04:00:00+00,Aerial,Lafayette,06S,13E,25,64,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.985,29.935,2019/06/25 21:52:55+00,
-82.9733365197725,29.9316726093028,1517,605105,1999/06/03 04:00:00+00,Aerial,Lafayette,06S,13E,25,64,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-82.973333,29.931667,2019/06/25 21:52:55+00,
-83.250003556969,29.9500055775062,1518,605106,1999/06/03 04:00:00+00,Aerial,Lafayette,06S,11E,20,63,80,No,Inactive,Active,Unknown, , , , , , , ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-83.25,29.95,2019/06/25 21:52:55+00,
