X,Y,OBJECTID,RARNUM,BIOGWIS_RA,SPECIES_ID,SEASON_ID,EL_RAR,EL_SPE,EL_SPE_SEA,GEO_SRC,SEASON_SRC,CONCENTRA,ELEMENT,SUBELEMENT,NAME,SCINAME,STATUS,PRESENCE,ACTIVE_JAN,ACTIVE_FEB,ACTIVE_MAR,ACTIVE_APR,ACTIVE_MAY,ACTIVE_JUN,ACTIVE_JUL,ACTIVE_AUG,ACTIVE_SEP,ACTIVE_OCT,ACTIVE_NOV,ACTIVE_DEC,ESI_INFO,created_user,created_date,last_edited_user,last_edited_date
-80.67327695,28.70978347,72,81,81,133,1,BIRD_81,B00133,B0013301,32,37,15,BIRD,gull_tern,Black skimmer,Rynchops niger, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Black skimmer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 15,,,,
-80.67327695,28.70978347,73,81,81,137,1,BIRD_81,B00137,B0013701,32,37,10,BIRD,gull_tern,Royal tern,Sterna maxima, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Royal tern; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 10,,,,
-80.67327695,28.70978347,74,81,81,138,1,BIRD_81,B00138,B0013801,32,37,12,BIRD,gull_tern,Forster's tern,Sterna forsteri, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Forster's tern; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 12,,,,
-80.67327695,28.70978347,75,81,81,155,1,BIRD_81,B00155,B0015501,32,37,1,BIRD,shorebird,Willet,Catoptrophorus semipalmatus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Willet; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.78349873,28.71426895,76,83,83,86,2,BIRD_83,B00086,B0008602,32,37, ,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration:,,,,
-80.78349873,28.71426895,77,83,83,133,2,BIRD_83,B00133,B0013302,32,37, ,BIRD,gull_tern,Black skimmer,Rynchops niger, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Black skimmer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.78349873,28.71426895,78,83,83,137,2,BIRD_83,B00137,B0013702,32,37, ,BIRD,gull_tern,Royal tern,Sterna maxima, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Royal tern; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.7784017,28.84982479,79,72,72,116,1,BIRD_72,B00116,B0011601,32,37,35,BIRD,wading,Roseate spoonbill,Ajaia ajaja, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Roseate spoonbill; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 35,,,,
-80.77475397,28.81773413,80,74,74,116,1,BIRD_74,B00116,B0011601,32,37,10,BIRD,wading,Roseate spoonbill,Ajaia ajaja, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Roseate spoonbill; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 10,,,,
-80.77475397,28.81773413,81,74,74,137,2,BIRD_74,B00137,B0013702,32,37, ,BIRD,gull_tern,Royal tern,Sterna maxima, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Royal tern; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.77475397,28.81773413,82,74,74,1002,1,BIRD_74,B01002,B0100201,32,37, ,BIRD,shorebird,Shorebirds, , ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Shorebirds; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.76514206,28.81623017,83,75,75,88,2,BIRD_75,B00088,B0008802,32,37, ,BIRD,wading,Great egret,Ardea alba, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , , ,Great egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.76514206,28.81623017,84,75,75,93,2,BIRD_75,B00093,B0009302,32,37, ,BIRD,wading,Cattle egret,Bubulcus ibis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Cattle egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.76514206,28.81623017,85,75,75,118,1,BIRD_75,B00118,B0011801,32,37, ,BIRD,diving,Brown pelican,Pelecanus occidentalis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Brown pelican; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.77394601,28.81360676,86,77,77,8,2,BIRD_77,B00008,B0000802,32,37,100,BIRD,diving,Double-crested cormorant,Phalacrocorax auritus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Double-crested cormorant; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 100,,,,
-80.77394601,28.81360676,87,77,77,54,1,BIRD_77,B00054,B0005401,32,37,1,BIRD,wading,Great blue heron,Ardea herodias, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Great blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 1,,,,
-80.77394601,28.81360676,88,77,77,118,2,BIRD_77,B00118,B0011802,32,37,120,BIRD,diving,Brown pelican,Pelecanus occidentalis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, ,Nesting,Nesting,Brown pelican; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 120,,,,
-80.70263065,28.74429535,89,78,78,60,1,BIRD_78,B00060,B0006001,32,37, ,BIRD,shorebird,Red knot,Calidris canutus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Red knot; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.70263065,28.74429535,90,78,78,61,1,BIRD_78,B00061,B0006101,32,37, ,BIRD,shorebird,Pectoral sandpiper,Calidris melanotos, ,Mar Apr May Jul Aug Sep Oct Nov, , , , , , , , , , , , ,Pectoral sandpiper; Status:  ; Present: Mar Apr May Jul Aug Sep Oct Nov; Concentration:,,,,
-80.70263065,28.74429535,91,78,78,64,1,BIRD_78,B00064,B0006401,32,37, ,BIRD,shorebird,Short-billed dowitcher,Limnodromus griseus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Short-billed dowitcher; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.97497895,29.1408115,92,58,58,8,2,BIRD_58,B00008,B0000802,32,37,60,BIRD,diving,Double-crested cormorant,Phalacrocorax auritus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Double-crested cormorant; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 60,,,,
-80.97497895,29.1408115,93,58,58,54,2,BIRD_58,B00054,B0005402,32,37,6,BIRD,wading,Great blue heron,Ardea herodias, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Nesting,Great blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 6,,,,
-80.97497895,29.1408115,94,58,58,87,2,BIRD_58,B00087,B0008702,32,37,20,BIRD,wading,Little blue heron,Egretta caerulea, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Little blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 20,,,,
-80.97497895,29.1408115,95,58,58,88,2,BIRD_58,B00088,B0008802,32,37,370,BIRD,wading,Great egret,Ardea alba, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , , ,Great egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 370,,,,
-80.97497895,29.1408115,96,58,58,89,2,BIRD_58,B00089,B0008902,32,37,100,BIRD,wading,Snowy egret,Egretta thula, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Snowy egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 100,,,,
-80.97497895,29.1408115,97,58,58,93,2,BIRD_58,B00093,B0009302,32,37, ,BIRD,wading,Cattle egret,Bubulcus ibis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Cattle egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.97497895,29.1408115,98,58,58,94,3,BIRD_58,B00094,B0009403,32,37,20,BIRD,wading,Tricolored heron,Egretta tricolor, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , ,Tricolored heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 20,,,,
-80.97497895,29.1408115,99,58,58,118,2,BIRD_58,B00118,B0011802,32,37,250,BIRD,diving,Brown pelican,Pelecanus occidentalis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, ,Nesting,Nesting,Brown pelican; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 250,,,,
-80.97497895,29.1408115,100,58,58,152,1,BIRD_58,B00152,B0015201,32,37, ,BIRD,shorebird,American oystercatcher,Haematopus palliatus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,American oystercatcher; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.97101431,29.1323032,101,59,59,54,2,BIRD_59,B00054,B0005402,32,37, ,BIRD,wading,Great blue heron,Ardea herodias, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Nesting,Great blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.97101431,29.1323032,102,59,59,118,2,BIRD_59,B00118,B0011802,32,37, ,BIRD,diving,Brown pelican,Pelecanus occidentalis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, ,Nesting,Nesting,Brown pelican; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.92478183,29.07360155,103,61,61,86,2,BIRD_61,B00086,B0008602,32,37,120,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 120,,,,
-80.92478183,29.07360155,104,61,61,133,2,BIRD_61,B00133,B0013302,32,37,2,BIRD,gull_tern,Black skimmer,Rynchops niger, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Black skimmer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 2,,,,
-80.92478183,29.07360155,105,61,61,155,2,BIRD_61,B00155,B0015502,32,37,6,BIRD,shorebird,Willet,Catoptrophorus semipalmatus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , ,Nesting,Nesting,Nesting,Nesting, , , , , ,Willet; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 6,,,,
-80.92478183,29.07193456,106,62,62,86,2,BIRD_62,B00086,B0008602,32,37, ,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration:,,,,
-80.92478183,29.07193456,107,62,62,154,2,BIRD_62,B00154,B0015402,32,37,4,BIRD,shorebird,Wilson's plover,Charadrius wilsonia, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , ,Nesting,Nesting,Nesting,Nesting, , , , , ,Wilson's plover; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 4,,,,
-80.91807168,29.07122697,108,63,63,133,1,BIRD_63,B00133,B0013301,32,37,48,BIRD,gull_tern,Black skimmer,Rynchops niger, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Black skimmer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 48,,,,
-80.91728195,29.07193454,109,64,64,86,2,BIRD_64,B00086,B0008602,32,37,101,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration: 101,,,,
-80.91728195,29.07193454,110,64,64,133,2,BIRD_64,B00133,B0013302,32,37,9,BIRD,gull_tern,Black skimmer,Rynchops niger, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Black skimmer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 9,,,,
-80.90811122,29.06693547,111,66,66,63,1,BIRD_66,B00063,B0006301,32,37, ,BIRD,shorebird,Dunlin,Calidris alpina, ,Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Dunlin; Status:  ; Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration:,,,,
-80.90811122,29.06693547,112,66,66,64,1,BIRD_66,B00064,B0006401,32,37, ,BIRD,shorebird,Short-billed dowitcher,Limnodromus griseus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Short-billed dowitcher; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.90811122,29.06693547,113,66,66,66,1,BIRD_66,B00066,B0006601,32,37, ,BIRD,shorebird,Western sandpiper,Calidris mauri, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Western sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.90811122,29.06693547,114,66,66,67,1,BIRD_66,B00067,B0006701,32,37, ,BIRD,shorebird,Sanderling,Calidris alba, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Sanderling; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.90811122,29.06693547,115,66,66,71,1,BIRD_66,B00071,B0007101,32,37, ,BIRD,shorebird,Black-bellied plover,Pluvialis squatarola, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Black-bellied plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.90811122,29.06693547,116,66,66,86,2,BIRD_66,B00086,B0008602,32,37, ,BIRD,gull_tern,Least tern,Sterna antillarum,Threatened (FL),Mar Apr May Jun Jul Aug Sep, , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Least tern; Status: Threatened (FL); Present: Mar Apr May Jun Jul Aug Sep; Concentration:,,,,
-80.90811122,29.06693547,117,66,66,133,2,BIRD_66,B00133,B0013302,32,37, ,BIRD,gull_tern,Black skimmer,Rynchops niger, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , ,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Black skimmer; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.90811122,29.06693547,118,66,66,137,1,BIRD_66,B00137,B0013701,32,37, ,BIRD,gull_tern,Royal tern,Sterna maxima, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Royal tern; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.90811122,29.06693547,119,66,66,154,2,BIRD_66,B00154,B0015402,32,37, ,BIRD,shorebird,Wilson's plover,Charadrius wilsonia, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , ,Nesting,Nesting,Nesting,Nesting, , , , , ,Wilson's plover; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.90811122,29.06693547,120,66,66,210,1,BIRD_66,B00210,B0021001,32,37, ,BIRD,shorebird,Marbled godwit,Limosa fedoa, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Marbled godwit; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.93311346,29.05026761,121,67,67,60,1,BIRD_67,B00060,B0006001,32,37,6,BIRD,shorebird,Red knot,Calidris canutus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Red knot; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 6,,,,
-80.93311346,29.05026761,122,67,67,62,1,BIRD_67,B00062,B0006201,32,37,12,BIRD,shorebird,Least sandpiper,Calidris minutilla, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Least sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 12,,,,
-80.93311346,29.05026761,123,67,67,63,1,BIRD_67,B00063,B0006301,32,37,2,BIRD,shorebird,Dunlin,Calidris alpina, ,Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Dunlin; Status:  ; Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration: 2,,,,
-80.93311346,29.05026761,124,67,67,66,1,BIRD_67,B00066,B0006601,32,37,6,BIRD,shorebird,Western sandpiper,Calidris mauri, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Western sandpiper; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 6,,,,
-80.93311346,29.05026761,125,67,67,67,1,BIRD_67,B00067,B0006701,32,37,283,BIRD,shorebird,Sanderling,Calidris alba, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Sanderling; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 283,,,,
-80.93311346,29.05026761,126,67,67,69,1,BIRD_67,B00069,B0006901,32,37,9,BIRD,shorebird,Semipalmated plover,Charadrius semipalmatus, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Semipalmated plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 9,,,,
-80.93311346,29.05026761,127,67,67,71,1,BIRD_67,B00071,B0007101,32,37,19,BIRD,shorebird,Black-bellied plover,Pluvialis squatarola, ,Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Black-bellied plover; Status:  ; Present: Jan Feb Mar Apr May Jul Aug Sep Oct Nov Dec; Concentration: 19,,,,
-80.93311346,29.05026761,128,67,67,73,1,BIRD_67,B00073,B0007301,32,37,54,BIRD,shorebird,Ruddy turnstone,Arenaria interpres, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Ruddy turnstone; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 54,,,,
-80.93311346,29.05026761,129,67,67,153,1,BIRD_67,B00153,B0015301,32,37,5,BIRD,shorebird,Piping plover,Charadrius melodus,Threatened (FED FL),Jan Feb Mar Apr May Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Piping plover; Status: Threatened (FED FL); Present: Jan Feb Mar Apr May Aug Sep Oct Nov Dec; Concentration: 5,,,,
-80.93311346,29.05026761,130,67,67,155,1,BIRD_67,B00155,B0015501,32,37,2,BIRD,shorebird,Willet,Catoptrophorus semipalmatus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , , , , , , , , , ,Willet; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration: 2,,,,
-80.63977439,28.6052787,131,90,90,89,2,BIRD_90,B00089,B0008902,32,37, ,BIRD,wading,Snowy egret,Egretta thula, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Snowy egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.63977439,28.6052787,132,90,90,115,2,BIRD_90,B00115,B0011502,32,37, ,BIRD,wading,White ibis,Eudocimus albus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting, , , , , , , ,White ibis; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.60769086,28.59697587,133,91,91,54,2,BIRD_91,B00054,B0005402,32,37, ,BIRD,wading,Great blue heron,Ardea herodias, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Nesting,Great blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.60769086,28.59697587,134,91,91,87,2,BIRD_91,B00087,B0008702,32,37, ,BIRD,wading,Little blue heron,Egretta caerulea, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Little blue heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.60769086,28.59697587,135,91,91,88,2,BIRD_91,B00088,B0008802,32,37, ,BIRD,wading,Great egret,Ardea alba, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , , ,Great egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.60769086,28.59697587,136,91,91,89,2,BIRD_91,B00089,B0008902,32,37, ,BIRD,wading,Snowy egret,Egretta thula, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , ,Nesting,Snowy egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.60769086,28.59697587,137,91,91,90,2,BIRD_91,B00090,B0009002,32,37, ,BIRD,wading,Black-crowned night-heron,Nycticorax nycticorax, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Nesting,Black-crowned night-heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.60769086,28.59697587,138,91,91,91,2,BIRD_91,B00091,B0009102,32,37, ,BIRD,wading,Glossy ibis,Plegadis falcinellus, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , , , ,Nesting,Nesting,Nesting, , , , , ,Glossy ibis; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.60769086,28.59697587,139,91,91,93,2,BIRD_91,B00093,B0009302,32,37, ,BIRD,wading,Cattle egret,Bubulcus ibis, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , ,Cattle egret; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.60769086,28.59697587,140,91,91,94,3,BIRD_91,B00094,B0009403,32,37, ,BIRD,wading,Tricolored heron,Egretta tricolor, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, ,Nesting,Nesting,Nesting,Nesting,Nesting,Nesting, , , , , ,Tricolored heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
-80.60769086,28.59697587,141,91,91,97,2,BIRD_91,B00097,B0009702,32,37, ,BIRD,wading,Green heron,Butorides virescens, ,Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec, , ,Nesting,Nesting,Nesting,Nesting, , , , , , ,Green heron; Status:  ; Present: Jan Feb Mar Apr May Jun Jul Aug Sep Oct Nov Dec; Concentration:,,,,
