X,Y,OBJECTID,NestID,County,NestTownsh,NestRange,NestSectio,GazPage,LastKnownA,LastSurvey,LatDec,LonDec,Act98,Act99,Act00,Act01,Act02,Act03,Act04,Act05,Act06,Act07,Act08,Act09,Act10,Active11,Active12,Active13,Active14,Active15,last_edited_date,Active16,Active17
-81.5426669994118,28.4656669998027,3944,OR053,Orange,23S,28E,19,85,2014,2014,28.465667,-81.542667,-,-,-,-,-,-,-,Y,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.6453329999348,28.5598330000519,3945,OR054,Orange,22S,27E,19,79,2011,2014,28.559833,-81.645333,-,-,-,-,-,-,-,-,Y,Y,Y,*,*,Y,*,*,U,*,2017/09/19 23:51:32+00,*,
-81.5049999999482,28.5906670000056,3946,OR055,Orange,22S,28E,10,79,2014,2014,28.590667,-81.505,-,-,-,-,-,-,-,-,Y,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-80.9401670003366,28.5244999998248,3947,OR056,Orange,23S,34E,05,81,2016,2016,28.5245,-80.940167,-,-,-,-,-,-,-,-,Y,Y,Y,Y,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,Y,
-81.5323330004706,28.746166999844,3948,OR058,Orange,20S,28E,17,79,2014,2014,28.746167,-81.532333,-,-,-,-,-,-,-,-,-,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.3716669996423,28.3918330007584,3949,OR059,Orange,24S,29E,24,86,2014,2014,28.391833,-81.371667,-,-,-,-,-,-,-,-,-,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.3675000007035,28.4875000003283,3950,OR060,Orange,23S,29E,13,86,2016,2016,28.4875,-81.3675,-,-,-,-,-,-,-,-,-,Y,N,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,Y,
-81.5506670000735,28.6018329999917,3951,OR061,Orange,22S,28E,06,79,2014,2014,28.601833,-81.550667,-,-,-,-,-,-,-,-,-,Y,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.2013330000446,28.4964999995501,3952,OR062,Orange,23S,31E,10,86,2008,2014,28.4965,-81.201333,-,-,-,-,-,-,-,-,-,-,Y,*,*,-,*,*,-,*,2017/09/19 23:51:32+00,*,
-80.9596669997036,28.5366670003431,3953,OR063,Orange,22S,34E,31,81,2016,2016,28.536667,-80.959667,-,-,-,-,-,-,-,-,-,-,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,Y,
-81.0644999998983,28.5993330003238,3954,OR064,Orange,22S,32E,01,81,2014,2016,28.599333,-81.0645,-,-,-,-,-,-,-,-,-,-,Y,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,-,
-81.3055000000673,28.4499999997933,3955,OR065,Orange,23S,30E,34,86,2016,2016,28.45,-81.3055,-,-,-,-,-,-,-,-,-,-,-,Y,*,Y,*,*,*,*,2017/09/19 23:51:32+00,Y,
-81.5603330000914,28.5720000005087,3956,OR066,Orange,22S,27E,13,79,2014,2014,28.572,-81.560333,-,-,-,-,-,-,-,-,-,-,-,Y,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.5384999995748,28.5183329998393,3957,OR067,Orange,23S,28E,05,79,2014,2014,28.518333,-81.5385,-,-,-,-,-,-,-,-,-,-,-,Y,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.2879999999675,28.5168329998993,3958,OR069,Orange,23S,30E,02,80,2014,2014,28.516833,-81.288,-,-,-,-,-,-,-,-,-,-,-,*,Y,N,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.2510000005006,28.3869999998311,3959,OR070,Orange,24S,31E,19,86,2010,2014,28.387,-81.251,-,-,-,-,-,-,-,-,-,-,-,*,Y,N,*,*,N,*,2017/09/19 23:51:32+00,*,
-81.2316669997416,28.568832999576,3960,OR071,Orange,22S,31E,17,80,2010,2014,28.568833,-81.231667,-,-,-,-,-,-,-,-,-,-,-,*,Y,N,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.6169999993298,28.518000000404,3961,OR072,Orange,23S,27E,04,79,2010,2014,28.518,-81.617,-,-,-,-,-,-,-,-,-,-,-,*,Y,N,*,*,-,*,2017/09/19 23:51:32+00,*,
-81.5779999996975,28.6908329999936,3962,OR073,Orange,21S,27E,02,79,2014,2014,28.690833,-81.578,-,-,-,-,-,-,-,-,-,-,-,*,Y,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.1308330000529,28.5795000000929,3963,OR074,Orange,22S,32E,17,80,2014,2014,28.5795,-81.130833,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,*,
-80.9391670002539,28.4471669998786,3964,OR075,Orange,23S,34E,32,87,2016,2016,28.447167,-80.939167,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,*,Y,*,2017/09/19 23:51:32+00,Y,
-81.3958329995119,28.5558329996761,3965,OR076,Orange,22S,29E,22,80,2014,2014,28.555833,-81.395833,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,Y,*,2017/09/19 23:51:32+00,*,
-81.4635000005584,28.4909999998394,3966,OR077,Orange,23S,28E,13,86,2014,2014,28.491,-81.4635,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,Y,*,2017/09/19 23:51:32+00,*,
-81.3085000003154,28.3539999999452,3967,OR078,Orange,24S,30E,34,86,2014,2014,28.354,-81.3085,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,Y,*,2017/09/19 23:51:32+00,*,
-81.3346670001754,28.4001669995565,3968,OR079,Orange,24S,30E,17,86,2016,2016,28.400167,-81.334667,-,-,-,-,-,-,-,-,-,-,-,-,*,*,Y,*,Y,*,2017/09/19 23:51:32+00,Y,
-81.4050000006608,28.3765000000779,3969,OR080,Orange,24S,29E,27,86,2016,2016,28.3765,-81.405,-,-,-,-,-,-,-,-,-,-,-,*,-,*,*,Y,Y,*,2017/09/19 23:51:32+00,Y,
-81.2468329997652,28.4123329993407,3970,OR081,Orange,24S,31E,07,86,2016,2016,28.412333,-81.246833,-,-,-,-,-,-,-,-,-,-,-,*,-,*,*,Y,Y,*,2017/09/19 23:51:32+00,Y,
-81.4528329997346,28.5461669999391,3971,OR082,Orange,22S,29E,30,80,2014,2014,28.546167,-81.452833,-,-,-,-,-,-,-,-,-,-,-,*,-,*,*,Y,Y,*,2017/09/19 23:51:32+00,*,
-81.6270000001568,28.5569999999004,3972,OR083,Orange,22S,27E,20,79,2014,2014,28.557,-81.627,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,Y,*,2017/09/19 23:51:32+00,*,
-81.3808333297497,28.2561666704645,3973,OS001,Osceola,26S,29E,02,86,2012,2015,28.256167,-81.380833,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,N,2017/09/19 23:51:32+00,*,
-81.3636666692989,28.2084999995934,3974,OS002,Osceola,26S,29E,24,86,2015,2015,28.2085,-81.363667,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.3235000006577,28.2065000003122,3975,OS003,Osceola,26S,30E,21,86,1993,2015,28.2065,-81.3235,-,-,-,-,-,-,-,-,-,-,-,N,*,*,-,*,*,-,2017/09/19 23:51:32+00,*,
-81.3183333295213,28.1266666699235,3976,OS004,Osceola,27S,30E,21,86,2012,2015,28.126667,-81.318333,Y,Y,Y,Y,N,Y,-,-,-,N,N,Y,*,*,Y,*,*,U,2017/09/19 23:51:32+00,*,
-81.2991666698035,28.1159999993443,3977,OS005,Osceola,27S,30E,22,86,2015,2015,28.116,-81.299167,Y,Y,N,N,Y,Y,N,Y,Y,Y,N,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.13499999989,27.9883330000758,3978,OS006,Osceola,29S,32E,05,94,1989,2012,27.988333,-81.135,-,-,-,-,N,N,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.116667000112,27.9499999996841,3979,OS007,Osceola,29S,32E,21,95,1981,2012,27.95,-81.116667,-,-,-,-,-,N,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.1270000001266,27.9145000004989,3980,OS008,Osceola,29S,32E,33,94,2012,2012,27.9145,-81.127,N,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.1183329994682,27.9316669997143,3981,OS009,Osceola,29S,32E,28,95,1996,2012,27.931667,-81.118333,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.0759999995019,27.9119999998898,3982,OS010,Osceola,29S,32E,36,95,2012,2012,27.912,-81.076,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.0738329998302,27.9016670001917,3983,OS011,Osceola,30S,32E,01,95,2012,2012,27.901667,-81.073833,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.0541669998836,27.8999999997083,3984,OS012,Osceola,30S,33E,06,95,2009,2012,27.9,-81.054167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,N,*,*,*,2017/09/19 23:51:32+00,*,
-81.0595000003831,27.9010000004786,3985,OS013,Osceola,30S,33E,06,95,2012,2012,27.901,-81.0595,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,-,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.0504999996387,27.8838330000941,3986,OS014,Osceola,30S,33E,08,95,2009,2012,27.883833,-81.0505,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,N,*,*,*,2017/09/19 23:51:32+00,*,
-81.0335000000293,27.8491670004793,3987,OS015,Osceola,30S,33E,28,95,2012,2012,27.849167,-81.0335,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.1648330001699,27.9441669997126,3988,OS016,Osceola,29S,32E,19,94,2006,2012,27.944167,-81.164833,Y,Y,Y,Y,N,N,Y,N,Y,N,N,N,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.1643329996794,27.9576670000989,3989,OS017,Osceola,29S,32E,18,94,2012,2012,27.957667,-81.164333,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,N,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.1840000003493,27.9431669997659,3990,OS018,Osceola,29S,31E,23,94,2012,2012,27.943167,-81.184,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,-,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.1830000002665,27.9524999997841,3991,OS019,Osceola,29S,31E,23,94,2009,2012,27.9525,-81.183,N,N,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,*,*,N,*,*,*,2017/09/19 23:51:32+00,*,
-81.3143330004071,27.9828330002998,3992,OS020,Osceola,29S,30E,10,94,2012,2012,27.982833,-81.314333,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.3113329992607,27.9843330004412,3993,OS021,Osceola,29S,30E,03,94,2012,2012,27.984333,-81.311333,Y,Y,Y,Y,Y,Y,Y,U,N,N,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.3303329999338,27.97999999964,3994,OS022,Osceola,29S,30E,09,94,2012,2012,27.98,-81.330333,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.3841669993286,28.0920000000981,3995,OS023,Osceola,27S,29E,35,86,2012,2012,28.092,-81.384167,N,Y,Y,Y,Y,N,Y,-,Y,N,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.3758330005528,28.0799999999179,3996,OS024,Osceola,28S,29E,01,86,2012,2012,28.08,-81.375833,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.2615000000216,27.8611666697236,3997,OS025,Osceola,30S,31E,19,94,2015,2015,27.861167,-81.2615,Y,Y,Y,Y,Y,Y,Y,Y,U,Y,Y,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.2643333295468,27.8705000003945,3998,OS026,Osceola,30S,31E,18,94,2015,2015,27.8705,-81.264333,Y,Y,Y,Y,N,Y,Y,N,Y,Y,-,Y,*,*,-,*,*,Y,2017/09/19 23:51:32+00,*,
-81.2565000005063,27.8696666696062,3999,OS027,Osceola,30S,31E,18,94,2015,2015,27.869667,-81.2565,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,N,*,*,Y,2017/09/19 23:51:32+00,*,
-81.3535000004439,28.0074999994322,4000,OS028,Osceola,28S,30E,31,86,2012,2012,28.0075,-81.3535,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.3933333303343,28.1183333296607,4001,OS029,Osceola,27S,29E,22,86,2004,2015,28.118333,-81.393333,Y,Y,N,Y,Y,Y,Y,-,-,-,-,-,*,*,-,*,*,-,2017/09/19 23:51:32+00,*,
-81.4284999994603,28.1690000002355,4002,OS030,Osceola,27S,29E,05,86,2015,2015,28.169,-81.4285,-,-,-,-,-,N,-,-,-,-,-,-,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.4268333299609,28.1834999999598,4003,OS031,Osceola,26S,29E,32,86,2012,2015,28.1835,-81.426833,N,Y,Y,Y,Y,Y,Y,Y,U,Y,Y,Y,*,*,Y,*,*,-,2017/09/19 23:51:32+00,*,
-80.8678333295426,28.2543333300562,4004,OS032,Osceola,26S,34E,01,87,2015,2015,28.254333,-80.867833,Y,Y,Y,Y,Y,Y,Y,Y,-,N,N,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.0945000005828,27.8923330000271,4005,OS033,Osceola,30S,32E,11,95,2014,2014,27.892333,-81.0945,Y,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,N,*,*,Y,*,Y,*,2017/09/19 23:51:32+00,*,
-81.0099999994332,27.8916669995493,4006,OS034,Osceola,30S,33E,10,95,2004,2012,27.891667,-81.01,N,Y,Y,Y,Y,N,Y,N,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.1083329995395,27.9566670005876,4007,OS035,Osceola,29S,32E,15,95,1995,2012,27.956667,-81.108333,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.443333329978,28.2249999998935,4008,OS036,Osceola,26S,29E,18,86,2001,2015,28.225,-81.443333,Y,N,Y,Y,N,N,N,-,-,-,-,-,*,*,-,*,*,-,2017/09/19 23:51:32+00,*,
-81.508332999384,28.190000000265,4009,OS037,Osceola,26S,28E,28,85,1994,2012,28.19,-81.508333,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.3116666694898,28.2333333303687,4010,OS038,Osceola,26S,30E,09,86,1989,2015,28.233333,-81.311667,-,-,-,-,-,N,-,-,-,-,-,-,*,*,-,*,*,-,2017/09/19 23:51:32+00,*,
-81.0833330001668,27.9333330001974,4011,OS039,Osceola,29S,32E,25,95,1984,2012,27.933333,-81.083333,-,-,-,-,-,N,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.083499999673,27.9333330001974,4012,OS040,Osceola,29S,32E,25,95,1986,2012,27.933333,-81.0835,-,-,-,-,-,-,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.1643329996794,27.9355000000282,4013,OS041,Osceola,29S,32E,30,94,2012,2012,27.9355,-81.164333,Y,Y,Y,N,Y,Y,N,U,N,N,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-80.8763333297964,28.3224999998878,4014,OS042,Osceola,25S,34E,12,87,2016,2016,28.3225,-80.876333,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,2017/09/19 23:51:32+00,Y,
-81.0716669999835,27.8883329999113,4015,OS043,Osceola,30S,32E,12,95,1989,2012,27.888333,-81.071667,-,-,-,-,-,N,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.0599999999752,27.9133329998808,4016,OS044,Osceola,29S,33E,31,95,1999,2012,27.913333,-81.06,N,Y,N,N,-,-,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.1153329992201,27.9076669999958,4017,OS045,Osceola,30S,32E,03,95,2016,2016,27.907667,-81.115333,Y,Y,U,N,Y,Y,N,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-81.4201666699294,28.1850000001432,4018,OS046,Osceola,26S,29E,33,86,2012,2015,28.185,-81.420167,Y,Y,Y,Y,Y,Y,Y,Y,Y,U,-,Y,*,*,Y,*,*,-,2017/09/19 23:51:32+00,*,
-81.3425000004325,28.1895000003243,4019,OS047,Osceola,26S,30E,30,86,2012,2015,28.1895,-81.3425,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,-,2017/09/19 23:51:32+00,*,
-81.2866669997988,28.1094999997007,4020,OS049,Osceola,27S,30E,26,86,2012,2012,28.1095,-81.286667,N,Y,Y,Y,N,Y,Y,Y,Y,Y,Y,N,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.0569999997271,27.888167000389,4021,OS050,Osceola,30S,33E,07,95,2012,2012,27.888167,-81.057,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.1121670001889,27.9071670002182,4022,OS051,Osceola,30S,32E,03,95,2016,2016,27.907167,-81.112167,Y,Y,Y,N,Y,Y,Y,Y,-,N,U,N,*,*,Y,*,*,*,2017/09/19 23:51:32+00,Y,
-81.1905000004377,28.0163330001845,4023,OS052,Osceola,28S,31E,26,86,2012,2012,28.016333,-81.1905,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,N,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.3943300003623,28.1635000000098,4024,OS053,Osceola,27S,29E,03,86,2015,2015,28.1635,-81.39433,Y,Y,Y,Y,Y,N,-,-,-,-,Y,-,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.4251666694446,28.2226666700622,4025,OS054,Osceola,26S,29E,17,86,2015,2015,28.222667,-81.425167,Y,Y,Y,Y,Y,N,Y,N,-,N,Y,Y,*,Y,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.261333330197,27.8649999997702,4026,OS055,Osceola,30S,31E,18,94,2015,2015,27.865,-81.261333,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,*,*,N,*,*,Y,2017/09/19 23:51:32+00,*,
-81.4209999992892,28.1738333296224,4027,OS056,Osceola,26S,29E,33,86,2015,2015,28.173833,-81.421,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.3116666694898,28.1516666699272,4028,OS058,Osceola,27S,30E,09,86,2015,2015,28.151667,-81.311667,Y,Y,Y,N,Y,N,N,Y,Y,N,Y,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.3256666697494,28.1409999997681,4029,OS059,Osceola,27S,30E,17,86,2015,2015,28.141,-81.325667,Y,N,Y,Y,Y,Y,-,-,Y,Y,Y,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.4206666695215,28.1966666696214,4030,OS060,Osceola,26S,29E,28,86,2015,2015,28.196667,-81.420667,Y,Y,Y,Y,N,Y,Y,Y,-,Y,-,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.3739999998936,27.9954999996004,4031,OS061,Osceola,29S,29E,01,94,2012,2012,27.9955,-81.374,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.1368329996508,27.9348330002542,4032,OS062,Osceola,29S,32E,29,94,2011,2016,27.934833,-81.136833,Y,Y,Y,Y,Y,Y,Y,U,Y,Y,N,Y,*,Y,N,*,*,*,2017/09/19 23:51:32+00,N,
-81.2599999994483,27.87733333043,4033,OS063,Osceola,30S,31E,18,94,2012,2015,27.877333,-81.26,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,-,2017/09/19 23:51:32+00,*,
-81.3166666699033,28.0999999996583,4034,OS064,Osceola,27S,30E,33,86,1986,2015,28.1,-81.316667,-,-,-,-,-,N,-,-,-,-,-,-,*,*,-,*,*,-,2017/09/19 23:51:32+00,*,
-81.320333330585,28.1168333301849,4035,OS065,Osceola,27S,30E,21,86,2015,2015,28.116833,-81.320333,Y,N,Y,Y,Y,Y,Y,Y,Y,N,N,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.3746666693104,28.2670000003941,4036,OS066,Osceola,25S,29E,36,86,2015,2015,28.267,-81.374667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.0883330005803,27.9066669997174,4037,OS067,Osceola,30S,32E,02,95,1988,2012,27.906667,-81.088333,-,-,-,-,-,N,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.28983332941,28.089999999957,4038,OS068,Osceola,27S,30E,35,86,2015,2015,28.09,-81.289833,Y,N,N,N,Y,N,-,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.3138333295983,28.1048333294373,4039,OS069,Osceola,27S,30E,28,86,2012,2015,28.104833,-81.313833,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,Y,Y,*,*,Y,*,*,-,2017/09/19 23:51:32+00,*,
-81.1599999992626,27.9016669993978,4040,OS070,Osceola,30S,32E,06,94,2000,2012,27.901667,-81.16,Y,Y,Y,N,N,N,-,-,-,-,-,-,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.3249999994343,28.2178333299379,4041,OS071,Osceola,26S,30E,16,86,2004,2015,28.217833,-81.325,Y,Y,Y,Y,Y,Y,Y,N,U,N,-,-,*,*,-,*,*,-,2017/09/19 23:51:32+00,*,
-81.2983333296638,28.1899999994733,4042,OS072,Osceola,26S,30E,27,86,2001,2015,28.19,-81.298333,N,Y,Y,Y,N,N,-,-,-,-,-,-,*,*,-,*,*,-,2017/09/19 23:51:32+00,*,
-81.3418333301174,28.1013333300126,4043,OS073,Osceola,27S,30E,29,86,2015,2015,28.101333,-81.341833,Y,Y,Y,Y,Y,Y,Y,Y,U,Y,-,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.3575000007748,28.2198333299169,4044,OS074,Osceola,26S,30E,18,86,2006,2015,28.219833,-81.3575,Y,Y,Y,Y,Y,Y,N,N,Y,-,-,-,*,*,-,*,*,N,2017/09/19 23:51:32+00,*,
-81.3590000004497,28.2191666695306,4045,OS075,Osceola,26S,29E,13,86,2015,2015,28.219167,-81.359,N,Y,Y,Y,Y,Y,Y,Y,-,Y,Y,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.355499999711,28.2104999994258,4046,OS076,Osceola,26S,30E,19,86,2012,2015,28.2105,-81.3555,Y,Y,Y,Y,N,N,Y,Y,Y,Y,N,N,*,*,Y,*,*,-,2017/09/19 23:51:32+00,*,
-81.3604999992262,28.1331666698118,4047,OS077,Osceola,27S,29E,13,86,2009,2015,28.133167,-81.3605,Y,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,-,*,*,-,2017/09/19 23:51:32+00,*,
-81.0410000002005,27.8878329997277,4048,OS078,Osceola,30S,33E,08,95,2012,2012,27.887833,-81.041,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.0808329995108,27.9050000000567,4049,OS079,Osceola,30S,32E,01,95,2009,2012,27.905,-81.080833,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,Y,*,*,N,*,*,*,2017/09/19 23:51:32+00,*,
-80.9521669995325,27.7431670001543,4050,OS080,Osceola,31S,34E,32,95,2012,2012,27.743167,-80.952167,N,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.3148329999993,27.9805000003324,4051,OS081,Osceola,29S,30E,10,94,2009,2012,27.9805,-81.314833,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,U,*,*,*,2017/09/19 23:51:32+00,*,
-81.4266666700178,28.2733333303523,4052,OS082,Osceola,25S,29E,32,86,2003,2015,28.273333,-81.426667,N,Y,Y,Y,N,Y,N,-,-,-,-,-,*,*,-,*,*,-,2017/09/19 23:51:32+00,*,
-81.3329999991976,28.2494999998927,4053,OS083,Osceola,26S,30E,05,86,2015,2015,28.2495,-81.333,Y,Y,Y,Y,Y,Y,Y,N,Y,N,Y,Y,*,*,N,*,*,Y,2017/09/19 23:51:32+00,*,
-81.3163333302542,28.2476666706724,4054,OS084,Osceola,26S,30E,04,86,2015,2015,28.247667,-81.316333,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.3990000001646,28.1481699998448,4055,OS085,Osceola,27S,29E,10,86,2015,2015,28.14817,-81.399,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,Y,N,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
-81.4483333303916,28.1633333298114,4056,OS086,Osceola,27S,29E,06,86,2001,2015,28.163333,-81.448333,Y,Y,Y,Y,N,N,N,-,-,-,-,-,*,*,-,*,*,-,2017/09/19 23:51:32+00,*,
-81.2865000002926,28.1094999997007,4057,OS087,Osceola,27S,30E,26,86,2015,2015,28.1095,-81.2865,Y,Y,Y,U,Y,Y,N,Y,Y,Y,Y,Y,*,*,N,*,*,Y,2017/09/19 23:51:32+00,*,
-81.0239999996928,27.8290000003546,4058,OS088,Osceola,30S,33E,33,95,2012,2012,27.829,-81.024,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,-,*,*,Y,*,*,*,2017/09/19 23:51:32+00,*,
-81.3230000001672,27.9861670004244,4059,OS089,Osceola,29S,30E,04,94,2009,2012,27.986167,-81.323,Y,Y,Y,Y,Y,Y,-,Y,Y,Y,Y,Y,*,*,N,*,*,*,2017/09/19 23:51:32+00,*,
-81.2036670001208,27.9956669994701,4060,OS090,Osceola,29S,31E,03,94,2009,2012,27.995667,-81.203667,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,N,Y,*,*,-,*,*,*,2017/09/19 23:51:32+00,*,
-81.4091666699179,28.1794999998036,4061,OS091,Osceola,26S,29E,33,86,2015,2015,28.1795,-81.409167,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,Y,*,*,Y,*,*,Y,2017/09/19 23:51:32+00,*,
